Date,Nitrogen_Dioxide_AQI_Value,Site Name,Site ID,Source
1/14/2018,28,GT Craig NCore,39-035-0060,AQS
1/15/2018,34,GT Craig NCore,39-035-0060,AQS
1/16/2018,4,Cleveland Near Road,39-035-0073,AQS
1/17/2018,20,GT Craig NCore,39-035-0060,AQS
1/18/2018,14,GT Craig NCore,39-035-0060,AQS
1/19/2018,21,GT Craig NCore,39-035-0060,AQS
1/20/2018,33,Cleveland Near Road,39-035-0073,AQS
1/21/2018,29,Cleveland Near Road,39-035-0073,AQS
1/22/2018,22,GT Craig NCore,39-035-0060,AQS
1/23/2018,22,Cleveland Near Road,39-035-0073,AQS
1/24/2018,24,Cleveland Near Road,39-035-0073,AQS
1/25/2018,27,GT Craig NCore,39-035-0060,AQS
1/26/2018,28,GT Craig NCore,39-035-0060,AQS
1/27/2018,13,Cleveland Near Road,39-035-0073,AQS
1/28/2018,30,GT Craig NCore,39-035-0060,AQS
1/29/2018,30,GT Craig NCore,39-035-0060,AQS
1/30/2018,27,Cleveland Near Road,39-035-0073,AQS
1/31/2018,27,Cleveland Near Road,39-035-0073,AQS
2/1/2018,24,Cleveland Near Road,39-035-0073,AQS
2/2/2018,13,Cleveland Near Road,39-035-0073,AQS
2/3/2018,13,GT Craig NCore,39-035-0060,AQS
2/4/2018,12,GT Craig NCore,39-035-0060,AQS
2/5/2018,16,Cleveland Near Road,39-035-0073,AQS
2/6/2018,38,GT Craig NCore,39-035-0060,AQS
2/7/2018,39,Cleveland Near Road,39-035-0073,AQS
2/8/2018,36,Cleveland Near Road,39-035-0073,AQS
2/9/2018,42,GT Craig NCore,39-035-0060,AQS
2/10/2018,35,Cleveland Near Road,39-035-0073,AQS
2/11/2018,24,GT Craig NCore,39-035-0060,AQS
2/12/2018,25,Cleveland Near Road,39-035-0073,AQS
2/13/2018,46,GT Craig NCore,39-035-0060,AQS
2/14/2018,23,GT Craig NCore,39-035-0060,AQS
2/15/2018,22,Cleveland Near Road,39-035-0073,AQS
2/16/2018,14,GT Craig NCore,39-035-0060,AQS
2/17/2018,12,Cleveland Near Road,39-035-0073,AQS
2/18/2018,25,GT Craig NCore,39-035-0060,AQS
2/19/2018,24,GT Craig NCore,39-035-0060,AQS
2/20/2018,14,Cleveland Near Road,39-035-0073,AQS
2/21/2018,12,GT Craig NCore,39-035-0060,AQS
2/22/2018,17,GT Craig NCore,39-035-0060,AQS
2/23/2018,21,GT Craig NCore,39-035-0060,AQS
2/24/2018,18,GT Craig NCore,39-035-0060,AQS
2/25/2018,9,GT Craig NCore,39-035-0060,AQS
2/26/2018,36,GT Craig NCore,39-035-0060,AQS
2/27/2018,41,GT Craig NCore,39-035-0060,AQS
2/28/2018,41,GT Craig NCore,39-035-0060,AQS
3/1/2018,32,GT Craig NCore,39-035-0060,AQS
3/2/2018,10,Cleveland Near Road,39-035-0073,AQS
3/3/2018,9,Cleveland Near Road,39-035-0073,AQS
3/4/2018,13,Cleveland Near Road,39-035-0073,AQS
3/5/2018,25,GT Craig NCore,39-035-0060,AQS
3/6/2018,30,GT Craig NCore,39-035-0060,AQS
3/7/2018,20,GT Craig NCore,39-035-0060,AQS
3/8/2018,21,Cleveland Near Road,39-035-0073,AQS
3/9/2018,23,Cleveland Near Road,39-035-0073,AQS
3/10/2018,33,Cleveland Near Road,39-035-0073,AQS
3/11/2018,24,Cleveland Near Road,39-035-0073,AQS
3/12/2018,44,GT Craig NCore,39-035-0060,AQS
3/14/2018,14,Cleveland Near Road,39-035-0073,AQS
3/15/2018,30,Cleveland Near Road,39-035-0073,AQS
3/16/2018,38,Cleveland Near Road,39-035-0073,AQS
3/17/2018,37,GT Craig NCore,39-035-0060,AQS
3/18/2018,44,GT Craig NCore,39-035-0060,AQS
3/19/2018,26,GT Craig NCore,39-035-0060,AQS
3/20/2018,17,GT Craig NCore,39-035-0060,AQS
3/21/2018,14,GT Craig NCore,39-035-0060,AQS
3/22/2018,36,GT Craig NCore,39-035-0060,AQS
3/23/2018,47,GT Craig NCore,39-035-0060,AQS
3/24/2018,25,GT Craig NCore,39-035-0060,AQS
3/25/2018,15,GT Craig NCore,39-035-0060,AQS
3/26/2018,14,GT Craig NCore,39-035-0060,AQS
3/27/2018,72,GT Craig NCore,39-035-0060,AQS
3/28/2018,28,GT Craig NCore,39-035-0060,AQS
3/29/2018,28,GT Craig NCore,39-035-0060,AQS
3/30/2018,28,GT Craig NCore,39-035-0060,AQS
3/31/2018,27,GT Craig NCore,39-035-0060,AQS
4/1/2018,12,GT Craig NCore,39-035-0060,AQS
4/2/2018,31,GT Craig NCore,39-035-0060,AQS
4/3/2018,26,GT Craig NCore,39-035-0060,AQS
4/4/2018,7,Cleveland Near Road,39-035-0073,AQS
4/5/2018,28,GT Craig NCore,39-035-0060,AQS
4/6/2018,26,GT Craig NCore,39-035-0060,AQS
4/7/2018,11,Cleveland Near Road,39-035-0073,AQS
4/8/2018,15,GT Craig NCore,39-035-0060,AQS
4/9/2018,29,Cleveland Near Road,39-035-0073,AQS
4/10/2018,40,GT Craig NCore,39-035-0060,AQS
4/11/2018,39,GT Craig NCore,39-035-0060,AQS
4/12/2018,29,GT Craig NCore,39-035-0060,AQS
4/13/2018,36,Cleveland Near Road,39-035-0073,AQS
4/14/2018,26,Cleveland Near Road,39-035-0073,AQS
4/15/2018,29,GT Craig NCore,39-035-0060,AQS
4/16/2018,11,Cleveland Near Road,39-035-0073,AQS
4/17/2018,15,Cleveland Near Road,39-035-0073,AQS
4/18/2018,24,Cleveland Near Road,39-035-0073,AQS
4/19/2018,13,GT Craig NCore,39-035-0060,AQS
4/20/2018,28,Cleveland Near Road,39-035-0073,AQS
4/21/2018,34,GT Craig NCore,39-035-0060,AQS
4/22/2018,41,GT Craig NCore,39-035-0060,AQS
4/23/2018,46,GT Craig NCore,39-035-0060,AQS
4/24/2018,11,GT Craig NCore,39-035-0060,AQS
4/25/2018,32,GT Craig NCore,39-035-0060,AQS
4/26/2018,29,GT Craig NCore,39-035-0060,AQS
4/27/2018,36,GT Craig NCore,39-035-0060,AQS
4/28/2018,9,Cleveland Near Road,39-035-0073,AQS
4/29/2018,28,GT Craig NCore,39-035-0060,AQS
4/30/2018,51,GT Craig NCore,39-035-0060,AQS
5/1/2018,45,GT Craig NCore,39-035-0060,AQS
5/2/2018,26,Cleveland Near Road,39-035-0073,AQS
5/3/2018,27,Cleveland Near Road,39-035-0073,AQS
5/4/2018,13,Cleveland Near Road,39-035-0073,AQS
5/5/2018,26,GT Craig NCore,39-035-0060,AQS
5/6/2018,14,GT Craig NCore,39-035-0060,AQS
5/7/2018,23,GT Craig NCore,39-035-0060,AQS
5/8/2018,38,GT Craig NCore,39-035-0060,AQS
5/9/2018,38,GT Craig NCore,39-035-0060,AQS
5/10/2018,19,Cleveland Near Road,39-035-0073,AQS
5/11/2018,14,GT Craig NCore,39-035-0060,AQS
5/12/2018,11,GT Craig NCore,39-035-0060,AQS
5/13/2018,30,GT Craig NCore,39-035-0060,AQS
5/14/2018,31,GT Craig NCore,39-035-0060,AQS
5/15/2018,23,Cleveland Near Road,39-035-0073,AQS
5/16/2018,36,GT Craig NCore,39-035-0060,AQS
5/17/2018,26,GT Craig NCore,39-035-0060,AQS
5/18/2018,24,GT Craig NCore,39-035-0060,AQS
5/19/2018,9,Cleveland Near Road,39-035-0073,AQS
5/20/2018,9,Cleveland Near Road,39-035-0073,AQS
5/21/2018,20,GT Craig NCore,39-035-0060,AQS
5/22/2018,29,Cleveland Near Road,39-035-0073,AQS
5/23/2018,42,GT Craig NCore,39-035-0060,AQS
5/24/2018,54,GT Craig NCore,39-035-0060,AQS
5/25/2018,48,GT Craig NCore,39-035-0060,AQS
5/26/2018,40,GT Craig NCore,39-035-0060,AQS
5/27/2018,18,GT Craig NCore,39-035-0060,AQS
5/28/2018,27,GT Craig NCore,39-035-0060,AQS
5/29/2018,36,GT Craig NCore,39-035-0060,AQS
5/30/2018,15,GT Craig NCore,39-035-0060,AQS
5/31/2018,19,GT Craig NCore,39-035-0060,AQS
6/1/2018,20,GT Craig NCore,39-035-0060,AQS
6/2/2018,10,GT Craig NCore,39-035-0060,AQS
6/3/2018,19,GT Craig NCore,39-035-0060,AQS
6/4/2018,16,Cleveland Near Road,39-035-0073,AQS
6/5/2018,26,Cleveland Near Road,39-035-0073,AQS
6/6/2018,25,GT Craig NCore,39-035-0060,AQS
6/7/2018,25,GT Craig NCore,39-035-0060,AQS
6/8/2018,31,GT Craig NCore,39-035-0060,AQS
6/9/2018,24,GT Craig NCore,39-035-0060,AQS
6/10/2018,7,GT Craig NCore,39-035-0060,AQS
6/11/2018,14,GT Craig NCore,39-035-0060,AQS
6/12/2018,13,GT Craig NCore,39-035-0060,AQS
6/13/2018,20,Cleveland Near Road,39-035-0073,AQS
6/14/2018,26,Cleveland Near Road,39-035-0073,AQS
6/15/2018,39,GT Craig NCore,39-035-0060,AQS
6/16/2018,30,GT Craig NCore,39-035-0060,AQS
6/17/2018,29,GT Craig NCore,39-035-0060,AQS
6/18/2018,16,Cleveland Near Road,39-035-0073,AQS
6/19/2018,13,Cleveland Near Road,39-035-0073,AQS
6/20/2018,22,GT Craig NCore,39-035-0060,AQS
6/21/2018,19,Cleveland Near Road,39-035-0073,AQS
6/22/2018,8,GT Craig NCore,39-035-0060,AQS
6/23/2018,14,Cleveland Near Road,39-035-0073,AQS
6/24/2018,8,Cleveland Near Road,39-035-0073,AQS
6/25/2018,10,Cleveland Near Road,39-035-0073,AQS
6/26/2018,4,Cleveland Near Road,39-035-0073,AQS
6/27/2018,16,GT Craig NCore,39-035-0060,AQS
6/28/2018,41,GT Craig NCore,39-035-0060,AQS
6/29/2018,29,GT Craig NCore,39-035-0060,AQS
6/30/2018,18,GT Craig NCore,39-035-0060,AQS
7/1/2018,16,GT Craig NCore,39-035-0060,AQS
7/2/2018,15,Cleveland Near Road,39-035-0073,AQS
7/3/2018,23,GT Craig NCore,39-035-0060,AQS
7/4/2018,19,GT Craig NCore,39-035-0060,AQS
7/5/2018,18,GT Craig NCore,39-035-0060,AQS
7/6/2018,9,GT Craig NCore,39-035-0060,AQS
7/7/2018,7,GT Craig NCore,39-035-0060,AQS
7/8/2018,19,GT Craig NCore,39-035-0060,AQS
7/9/2018,28,GT Craig NCore,39-035-0060,AQS
7/10/2018,33,Cleveland Near Road,39-035-0073,AQS
7/11/2018,13,GT Craig NCore,39-035-0060,AQS
7/12/2018,3,Cleveland Near Road,39-035-0073,AQS
7/13/2018,39,GT Craig NCore,39-035-0060,AQS
7/14/2018,39,GT Craig NCore,39-035-0060,AQS
7/15/2018,17,GT Craig NCore,39-035-0060,AQS
7/16/2018,33,GT Craig NCore,39-035-0060,AQS
7/17/2018,18,Cleveland Near Road,39-035-0073,AQS
7/18/2018,26,GT Craig NCore,39-035-0060,AQS
7/19/2018,32,GT Craig NCore,39-035-0060,AQS
7/20/2018,25,GT Craig NCore,39-035-0060,AQS
7/21/2018,8,GT Craig NCore,39-035-0060,AQS
7/22/2018,7,Cleveland Near Road,39-035-0073,AQS
7/23/2018,16,GT Craig NCore,39-035-0060,AQS
7/24/2018,14,Cleveland Near Road,39-035-0073,AQS
7/25/2018,29,GT Craig NCore,39-035-0060,AQS
7/26/2018,26,GT Craig NCore,39-035-0060,AQS
7/27/2018,19,Cleveland Near Road,39-035-0073,AQS
7/28/2018,24,GT Craig NCore,39-035-0060,AQS
7/29/2018,15,GT Craig NCore,39-035-0060,AQS
7/30/2018,18,GT Craig NCore,39-035-0060,AQS
7/31/2018,20,GT Craig NCore,39-035-0060,AQS
8/1/2018,18,Cleveland Near Road,39-035-0073,AQS
8/2/2018,27,GT Craig NCore,39-035-0060,AQS
8/3/2018,25,GT Craig NCore,39-035-0060,AQS
8/4/2018,20,GT Craig NCore,39-035-0060,AQS
8/5/2018,19,GT Craig NCore,39-035-0060,AQS
8/6/2018,17,Cleveland Near Road,39-035-0073,AQS
8/7/2018,24,GT Craig NCore,39-035-0060,AQS
8/8/2018,26,GT Craig NCore,39-035-0060,AQS
8/9/2018,19,Cleveland Near Road,39-035-0073,AQS
8/10/2018,17,GT Craig NCore,39-035-0060,AQS
8/11/2018,25,GT Craig NCore,39-035-0060,AQS
8/12/2018,24,GT Craig NCore,39-035-0060,AQS
8/13/2018,30,GT Craig NCore,39-035-0060,AQS
8/14/2018,25,GT Craig NCore,39-035-0060,AQS
8/15/2018,27,GT Craig NCore,39-035-0060,AQS
8/16/2018,21,GT Craig NCore,39-035-0060,AQS
8/17/2018,12,Cleveland Near Road,39-035-0073,AQS
8/18/2018,9,GT Craig NCore,39-035-0060,AQS
8/19/2018,8,GT Craig NCore,39-035-0060,AQS
8/20/2018,20,GT Craig NCore,39-035-0060,AQS
8/21/2018,22,GT Craig NCore,39-035-0060,AQS
8/22/2018,13,Cleveland Near Road,39-035-0073,AQS
8/23/2018,24,GT Craig NCore,39-035-0060,AQS
8/24/2018,28,GT Craig NCore,39-035-0060,AQS
8/25/2018,16,GT Craig NCore,39-035-0060,AQS
8/26/2018,26,GT Craig NCore,39-035-0060,AQS
8/27/2018,23,Cleveland Near Road,39-035-0073,AQS
8/28/2018,19,GT Craig NCore,39-035-0060,AQS
8/29/2018,21,GT Craig NCore,39-035-0060,AQS
8/30/2018,10,GT Craig NCore,39-035-0060,AQS
8/31/2018,25,GT Craig NCore,39-035-0060,AQS
9/1/2018,16,GT Craig NCore,39-035-0060,AQS
9/2/2018,13,GT Craig NCore,39-035-0060,AQS
9/3/2018,14,GT Craig NCore,39-035-0060,AQS
9/4/2018,9,Cleveland Near Road,39-035-0073,AQS
9/5/2018,18,Cleveland Near Road,39-035-0073,AQS
9/6/2018,17,Cleveland Near Road,39-035-0073,AQS
9/7/2018,23,GT Craig NCore,39-035-0060,AQS
9/8/2018,7,GT Craig NCore,39-035-0060,AQS
9/9/2018,4,GT Craig NCore,39-035-0060,AQS
9/10/2018,12,GT Craig NCore,39-035-0060,AQS
9/11/2018,23,GT Craig NCore,39-035-0060,AQS
9/12/2018,18,GT Craig NCore,39-035-0060,AQS
9/13/2018,28,GT Craig NCore,39-035-0060,AQS
9/14/2018,25,GT Craig NCore,39-035-0060,AQS
9/15/2018,14,GT Craig NCore,39-035-0060,AQS
9/16/2018,12,GT Craig NCore,39-035-0060,AQS
9/17/2018,19,GT Craig NCore,39-035-0060,AQS
9/18/2018,22,GT Craig NCore,39-035-0060,AQS
9/19/2018,11,Cleveland Near Road,39-035-0073,AQS
9/20/2018,23,GT Craig NCore,39-035-0060,AQS
9/21/2018,24,GT Craig NCore,39-035-0060,AQS
9/22/2018,8,GT Craig NCore,39-035-0060,AQS
9/23/2018,19,GT Craig NCore,39-035-0060,AQS
9/24/2018,10,GT Craig NCore,39-035-0060,AQS
9/25/2018,16,GT Craig NCore,39-035-0060,AQS
9/26/2018,19,Cleveland Near Road,39-035-0073,AQS
9/27/2018,26,GT Craig NCore,39-035-0060,AQS
9/28/2018,21,GT Craig NCore,39-035-0060,AQS
9/29/2018,28,GT Craig NCore,39-035-0060,AQS
9/30/2018,39,GT Craig NCore,39-035-0060,AQS
10/1/2018,29,GT Craig NCore,39-035-0060,AQS
10/2/2018,13,Cleveland Near Road,39-035-0073,AQS
10/3/2018,23,GT Craig NCore,39-035-0060,AQS
10/4/2018,16,Cleveland Near Road,39-035-0073,AQS
10/5/2018,21,GT Craig NCore,39-035-0060,AQS
10/6/2018,15,GT Craig NCore,39-035-0060,AQS
10/7/2018,8,GT Craig NCore,39-035-0060,AQS
10/8/2018,21,GT Craig NCore,39-035-0060,AQS
10/9/2018,8,Cleveland Near Road,39-035-0073,AQS
10/10/2018,21,GT Craig NCore,39-035-0060,AQS
10/11/2018,12,Cleveland Near Road,39-035-0073,AQS
10/12/2018,14,GT Craig NCore,39-035-0060,AQS
10/13/2018,17,GT Craig NCore,39-035-0060,AQS
10/14/2018,33,GT Craig NCore,39-035-0060,AQS
10/15/2018,18,GT Craig NCore,39-035-0060,AQS
10/16/2018,24,GT Craig NCore,39-035-0060,AQS
10/17/2018,18,Cleveland Near Road,39-035-0073,AQS
10/18/2018,24,GT Craig NCore,39-035-0060,AQS
10/19/2018,30,GT Craig NCore,39-035-0060,AQS
10/20/2018,8,GT Craig NCore,39-035-0060,AQS
10/21/2018,22,GT Craig NCore,39-035-0060,AQS
10/22/2018,31,GT Craig NCore,39-035-0060,AQS
10/23/2018,26,Cleveland Near Road,39-035-0073,AQS
10/24/2018,14,Cleveland Near Road,39-035-0073,AQS
10/25/2018,25,GT Craig NCore,39-035-0060,AQS
10/26/2018,20,GT Craig NCore,39-035-0060,AQS
10/27/2018,16,GT Craig NCore,39-035-0060,AQS
10/28/2018,16,Cleveland Near Road,39-035-0073,AQS
10/29/2018,24,GT Craig NCore,39-035-0060,AQS
10/30/2018,23,GT Craig NCore,39-035-0060,AQS
10/31/2018,20,Cleveland Near Road,39-035-0073,AQS
11/1/2018,21,GT Craig NCore,39-035-0060,AQS
11/2/2018,18,Cleveland Near Road,39-035-0073,AQS
11/3/2018,23,GT Craig NCore,39-035-0060,AQS
11/4/2018,18,GT Craig NCore,39-035-0060,AQS
11/5/2018,25,GT Craig NCore,39-035-0060,AQS
11/6/2018,10,GT Craig NCore,39-035-0060,AQS
11/7/2018,11,Cleveland Near Road,39-035-0073,AQS
11/8/2018,18,Cleveland Near Road,39-035-0073,AQS
11/9/2018,16,GT Craig NCore,39-035-0060,AQS
11/10/2018,8,Cleveland Near Road,39-035-0073,AQS
11/11/2018,28,Cleveland Near Road,39-035-0073,AQS
11/12/2018,34,GT Craig NCore,39-035-0060,AQS
11/13/2018,30,Cleveland Near Road,39-035-0073,AQS
11/14/2018,15,GT Craig NCore,39-035-0060,AQS
11/15/2018,23,GT Craig NCore,39-035-0060,AQS
11/16/2018,16,Cleveland Near Road,39-035-0073,AQS
11/17/2018,21,GT Craig NCore,39-035-0060,AQS
11/18/2018,22,Cleveland Near Road,39-035-0073,AQS
11/19/2018,32,GT Craig NCore,39-035-0060,AQS
11/20/2018,25,Cleveland Near Road,39-035-0073,AQS
11/21/2018,14,GT Craig NCore,39-035-0060,AQS
11/22/2018,8,GT Craig NCore,39-035-0060,AQS
11/23/2018,18,GT Craig NCore,39-035-0060,AQS
11/24/2018,12,GT Craig NCore,39-035-0060,AQS
11/25/2018,27,GT Craig NCore,39-035-0060,AQS
11/26/2018,18,GT Craig NCore,39-035-0060,AQS
11/27/2018,17,Cleveland Near Road,39-035-0073,AQS
11/28/2018,14,GT Craig NCore,39-035-0060,AQS
11/29/2018,19,GT Craig NCore,39-035-0060,AQS
11/30/2018,25,GT Craig NCore,39-035-0060,AQS
12/1/2018,20,GT Craig NCore,39-035-0060,AQS
12/2/2018,13,GT Craig NCore,39-035-0060,AQS
12/3/2018,11,Cleveland Near Road,39-035-0073,AQS
12/4/2018,16,GT Craig NCore,39-035-0060,AQS
12/5/2018,20,GT Craig NCore,39-035-0060,AQS
12/6/2018,15,GT Craig NCore,39-035-0060,AQS
12/7/2018,25,GT Craig NCore,39-035-0060,AQS
12/8/2018,33,GT Craig NCore,39-035-0060,AQS
12/9/2018,36,GT Craig NCore,39-035-0060,AQS
12/10/2018,37,GT Craig NCore,39-035-0060,AQS
12/11/2018,16,GT Craig NCore,39-035-0060,AQS
12/12/2018,32,GT Craig NCore,39-035-0060,AQS
12/13/2018,35,GT Craig NCore,39-035-0060,AQS
12/14/2018,36,GT Craig NCore,39-035-0060,AQS
12/15/2018,28,GT Craig NCore,39-035-0060,AQS
12/16/2018,14,Cleveland Near Road,39-035-0073,AQS
12/17/2018,20,Cleveland Near Road,39-035-0073,AQS
12/18/2018,40,GT Craig NCore,39-035-0060,AQS
12/19/2018,32,GT Craig NCore,39-035-0060,AQS
12/20/2018,35,GT Craig NCore,39-035-0060,AQS
12/21/2018,15,GT Craig NCore,39-035-0060,AQS
12/22/2018,9,GT Craig NCore,39-035-0060,AQS
12/23/2018,13,GT Craig NCore,39-035-0060,AQS
12/24/2018,10,GT Craig NCore,39-035-0060,AQS
12/25/2018,18,GT Craig NCore,39-035-0060,AQS
12/26/2018,35,GT Craig NCore,39-035-0060,AQS
12/27/2018,32,GT Craig NCore,39-035-0060,AQS
12/28/2018,21,GT Craig NCore,39-035-0060,AQS
12/29/2018,12,GT Craig NCore,39-035-0060,AQS
12/30/2018,16,GT Craig NCore,39-035-0060,AQS
12/31/2018,22,GT Craig NCore,39-035-0060,AQS
1/1/2019,9,GT Craig NCore,39-035-0060,AQS
1/2/2019,17,GT Craig NCore,39-035-0060,AQS
1/3/2019,16,Cleveland Near Road,39-035-0073,AQS
1/4/2019,32,GT Craig NCore,39-035-0060,AQS
1/5/2019,26,GT Craig NCore,39-035-0060,AQS
1/6/2019,9,Cleveland Near Road,39-035-0073,AQS
1/7/2019,13,GT Craig NCore,39-035-0060,AQS
1/8/2019,18,Cleveland Near Road,39-035-0073,AQS
1/9/2019,8,Cleveland Near Road,39-035-0073,AQS
1/10/2019,11,Cleveland Near Road,39-035-0073,AQS
1/11/2019,26,GT Craig NCore,39-035-0060,AQS
1/12/2019,30,GT Craig NCore,39-035-0060,AQS
1/13/2019,13,GT Craig NCore,39-035-0060,AQS
1/14/2019,42,GT Craig NCore,39-035-0060,AQS
1/15/2019,19,Cleveland Near Road,39-035-0073,AQS
1/16/2019,17,Cleveland Near Road,39-035-0073,AQS
1/17/2019,22,GT Craig NCore,39-035-0060,AQS
1/18/2019,16,GT Craig NCore,39-035-0060,AQS
1/19/2019,11,GT Craig NCore,39-035-0060,AQS
1/20/2019,5,Cleveland Near Road,39-035-0073,AQS
1/21/2019,27,GT Craig NCore,39-035-0060,AQS
1/22/2019,39,GT Craig NCore,39-035-0060,AQS
1/23/2019,14,GT Craig NCore,39-035-0060,AQS
1/24/2019,17,Cleveland Near Road,39-035-0073,AQS
1/25/2019,12,Cleveland Near Road,39-035-0073,AQS
1/26/2019,37,GT Craig NCore,39-035-0060,AQS
1/27/2019,26,Cleveland Near Road,39-035-0073,AQS
1/28/2019,40,GT Craig NCore,39-035-0060,AQS
1/29/2019,13,Cleveland Near Road,39-035-0073,AQS
1/30/2019,8,Cleveland Near Road,39-035-0073,AQS
1/31/2019,10,GT Craig NCore,39-035-0060,AQS
2/1/2019,42,GT Craig NCore,39-035-0060,AQS
2/2/2019,35,Cleveland Near Road,39-035-0073,AQS
2/3/2019,27,Cleveland Near Road,39-035-0073,AQS
2/4/2019,33,GT Craig NCore,39-035-0060,AQS
2/5/2019,13,Cleveland Near Road,39-035-0073,AQS
2/6/2019,24,GT Craig NCore,39-035-0060,AQS
2/7/2019,24,GT Craig NCore,39-035-0060,AQS
2/8/2019,8,Cleveland Near Road,39-035-0073,AQS
2/9/2019,30,GT Craig NCore,39-035-0060,AQS
2/10/2019,31,GT Craig NCore,39-035-0060,AQS
2/11/2019,28,GT Craig NCore,39-035-0060,AQS
2/12/2019,19,Cleveland Near Road,39-035-0073,AQS
2/13/2019,11,Cleveland Near Road,39-035-0073,AQS
2/14/2019,29,GT Craig NCore,39-035-0060,AQS
2/15/2019,12,Cleveland Near Road,39-035-0073,AQS
2/16/2019,9,Cleveland Near Road,39-035-0073,AQS
2/17/2019,14,GT Craig NCore,39-035-0060,AQS
2/18/2019,21,Cleveland Near Road,39-035-0073,AQS
2/19/2019,42,GT Craig NCore,39-035-0060,AQS
2/20/2019,30,GT Craig NCore,39-035-0060,AQS
2/21/2019,16,Cleveland Near Road,39-035-0073,AQS
2/22/2019,29,GT Craig NCore,39-035-0060,AQS
2/23/2019,34,GT Craig NCore,39-035-0060,AQS
2/24/2019,9,GT Craig NCore,39-035-0060,AQS
2/25/2019,14,Cleveland Near Road,39-035-0073,AQS
2/26/2019,19,Cleveland Near Road,39-035-0073,AQS
2/27/2019,21,Cleveland Near Road,39-035-0073,AQS
2/28/2019,26,GT Craig NCore,39-035-0060,AQS
3/1/2019,43,GT Craig NCore,39-035-0060,AQS
3/2/2019,40,GT Craig NCore,39-035-0060,AQS
3/3/2019,14,GT Craig NCore,39-035-0060,AQS
3/4/2019,11,Cleveland Near Road,39-035-0073,AQS
3/5/2019,13,Cleveland Near Road,39-035-0073,AQS
3/6/2019,14,Cleveland Near Road,39-035-0073,AQS
3/7/2019,40,GT Craig NCore,39-035-0060,AQS
3/8/2019,50,GT Craig NCore,39-035-0060,AQS
3/9/2019,57,GT Craig NCore,39-035-0060,AQS
3/10/2019,14,GT Craig NCore,39-035-0060,AQS
3/11/2019,17,Cleveland Near Road,39-035-0073,AQS
3/12/2019,47,GT Craig NCore,39-035-0060,AQS
3/13/2019,38,GT Craig NCore,39-035-0060,AQS
3/14/2019,22,GT Craig NCore,39-035-0060,AQS
3/15/2019,12,Cleveland Near Road,39-035-0073,AQS
3/16/2019,8,Cleveland Near Road,39-035-0073,AQS
3/17/2019,15,Cleveland Near Road,39-035-0073,AQS
3/18/2019,41,Cleveland Near Road,39-035-0073,AQS
3/19/2019,45,GT Craig NCore,39-035-0060,AQS
3/20/2019,41,GT Craig NCore,39-035-0060,AQS
3/21/2019,33,GT Craig NCore,39-035-0060,AQS
3/22/2019,15,Cleveland Near Road,39-035-0073,AQS
3/23/2019,33,Cleveland Near Road,39-035-0073,AQS
3/24/2019,38,Cleveland Near Road,39-035-0073,AQS
3/25/2019,14,Cleveland Near Road,39-035-0073,AQS
3/26/2019,29,GT Craig NCore,39-035-0060,AQS
3/27/2019,46,GT Craig NCore,39-035-0060,AQS
3/28/2019,37,GT Craig NCore,39-035-0060,AQS
3/29/2019,37,GT Craig NCore,39-035-0060,AQS
3/30/2019,18,GT Craig NCore,39-035-0060,AQS
3/31/2019,14,Cleveland Near Road,39-035-0073,AQS
4/1/2019,25,GT Craig NCore,39-035-0060,AQS
4/2/2019,35,GT Craig NCore,39-035-0060,AQS
4/3/2019,28,Cleveland Near Road,39-035-0073,AQS
4/4/2019,39,GT Craig NCore,39-035-0060,AQS
4/5/2019,42,GT Craig NCore,39-035-0060,AQS
4/6/2019,34,GT Craig NCore,39-035-0060,AQS
4/7/2019,23,GT Craig NCore,39-035-0060,AQS
4/8/2019,36,GT Craig NCore,39-035-0060,AQS
4/9/2019,15,Cleveland Near Road,39-035-0073,AQS
4/10/2019,12,Cleveland Near Road,39-035-0073,AQS
4/11/2019,27,GT Craig NCore,39-035-0060,AQS
4/12/2019,16,GT Craig NCore,39-035-0060,AQS
4/13/2019,14,GT Craig NCore,39-035-0060,AQS
4/14/2019,13,Cleveland Near Road,39-035-0073,AQS
4/15/2019,23,Cleveland Near Road,39-035-0073,AQS
4/16/2019,37,GT Craig NCore,39-035-0060,AQS
4/17/2019,40,GT Craig NCore,39-035-0060,AQS
4/18/2019,16,GT Craig NCore,39-035-0060,AQS
4/19/2019,11,GT Craig NCore,39-035-0060,AQS
4/20/2019,8,GT Craig NCore,39-035-0060,AQS
4/21/2019,25,GT Craig NCore,39-035-0060,AQS
4/22/2019,27,GT Craig NCore,39-035-0060,AQS
4/23/2019,27,GT Craig NCore,39-035-0060,AQS
4/24/2019,25,GT Craig NCore,39-035-0060,AQS
4/25/2019,33,GT Craig NCore,39-035-0060,AQS
4/26/2019,14,Cleveland Near Road,39-035-0073,AQS
4/27/2019,10,GT Craig NCore,39-035-0060,AQS
4/28/2019,11,GT Craig NCore,39-035-0060,AQS
4/29/2019,37,GT Craig NCore,39-035-0060,AQS
4/30/2019,18,GT Craig NCore,39-035-0060,AQS
5/1/2019,30,GT Craig NCore,39-035-0060,AQS
5/2/2019,28,GT Craig NCore,39-035-0060,AQS
5/3/2019,25,Cleveland Near Road,39-035-0073,AQS
5/4/2019,13,GT Craig NCore,39-035-0060,AQS
5/5/2019,32,GT Craig NCore,39-035-0060,AQS
